url_aviso,barrio,precio_detalle,estado_scraping
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193748972,"Cerritos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-bavaria-pereira/192043768,"Santander, Risaralda",$ 440.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/192540706,"Los alamos, Risaralda",$ 520.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192904622,,Desde $ 233.452.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193840404,"Bosques de Santa Elena, Risaralda",$ 620.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/192085811,"El poblado ii etapa, Risaralda",$ 240.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193437795,"Cerritos, Risaralda",$ 2.500.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193055686,"Cerritos, Risaralda",$ 4.900.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/194034129,"Condina, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193165929,"Combia baja, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193425863,"Cambulos, Risaralda",$ 2.800.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193616842,"Cerritos, Risaralda",$ 409.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/192262565,"Los alamos, Risaralda",$ 720.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/194091152,"Maraya, Risaralda",$ 465.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-mirador-de-llano-grande-pereira/193307203,"Combia  alta, Risaralda",$ 285.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-la-florida-pereira/10520659,"La florida, Risaralda",$ 850.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-centro-pereira/193581060,"San jose sur, Risaralda",$ 3.500.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-baja-pereira/193760107,"Combia baja, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191490836,"Cerritos, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193304292,"San jorge, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/194205061,"Cerritos, Risaralda",$ 3.900.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-pereira/193841447,"Olaya herrera, Risaralda",$ 677.340.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193812695,"Condina, Risaralda",$ 285.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193829515,"Combia, Risaralda",$ 1.650.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193312242,"El dorado, Risaralda",$ 210.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193514988,"El plumon alto, Risaralda",$ 290.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193698470,"Arabia, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/193561315,"Combia, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/194211624,"Cerritos, Risaralda",$ 37.868.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193507491,"Cerritos, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193485316,"Los alamos, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-corocito-pereira/7666203,"La julia, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193904127,"Cerritos, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/consultorio-en-venta-en-cerritos-pereira/193301216,"Cerritos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193630874,"Galicia, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192864514,,,error_http_404
https://www.fincaraiz.com.co/apartamento-en-venta-en-centenario-pereira/193142806,"Centenario, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/11028732,"Cerritos, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192320164,"El plumon, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-san-jose-sur-pereira/192940348,"San jose sur, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-el-acuario-pereira/193796163,"El acuario, Risaralda",$ 520.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193480867,"Cambulos, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-condina-pereira/193521839,"Morelia, Risaralda",$ 497.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193112818,"Cambulos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-plumon-alto-pereira/193209001,"Cañaveral i, Risaralda",$ 260.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-avenida-30-de-agosto-pereira/193581471,"Avenida 30 de agosto, Risaralda",$ 105.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193879480,"Cerritos, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/194186208,"Cerritos, Risaralda",$ 415.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/191516333,"Cerritos, Risaralda",$ 2.200.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192648133,"Bosques de Santa Elena, Risaralda",$ 580.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-altagracia-pereira/193831766,"Altagracia, Risaralda",$ 400.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193301339,"Cerritos, Risaralda",$ 1.192.713.600,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193841405,"Cerritos, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/194091398,"Cerritos, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-alto-pereira/193409742,"Pinares alto, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193745675,"Cerritos, Risaralda",$ 840.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/192813875,"Ciudadela salamanca, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-julia-pereira/191369374,"La julia, Risaralda",$ 750.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-mejia-robledo-pereira/193301325,"San jose sur, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193130530,"Condina, Risaralda",$ 310.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-baja-pereira/193229006,"Combia baja, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-san-fernando-pereira/193309275,"San fernando, Risaralda",$ 480.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193329912,"Los rosales, Risaralda",$ 470.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cuba-pereira/194227619,"Ciudadela comfamiliar, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193634045,"Morelia, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193303000,"Combia, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193820273,"Combia, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192592139,"Mejia robledo, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/bodega-en-venta-en-los-angeles-pereira/192599636,"Los angeles, Risaralda",$ 6.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/192386633,"Los alpes, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-cerritos-pereira/193745496,"Galicia, Risaralda",$ 724.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193375772,"La estrella la palm, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193310332,"Gamma, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192063538,"Samaria ii etapa, Risaralda",$ 580.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193904661,"Morelia, Risaralda",$ 2.300.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/193312460,"Pinares, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-pinares-pereira/193311856,"Cambulos, Risaralda",$ 536.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-dorado-pereira/193922703,"El dorado, Risaralda",$ 420.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191914286,"Cerritos, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-olaya-herrera-pereira/193301901,"Olaya herrera, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193292427,"Cerritos, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193311073,"El poblado ii etapa, Risaralda",$ 420.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-avenida-30-de-agosto-pereira/193901434,"Avenida 30 de agosto, Risaralda",$ 370.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-centro-pereira/6122689,"Centro, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193313366,"Cerritos, Risaralda",$ 950.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/193302656,"Los alpes, Risaralda",$ 680.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193841486,"Cerritos, Risaralda",$ 2.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193300967,"Sector plaza de bolivar, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-la-florida-pereira/193311677,"La florida, Risaralda",$ 1.000.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193840415,"Combia, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/194201571,"Morelia, Risaralda",$ 260.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-sector-galeria-central-pereira/192964416,"Santa teresita, Risaralda",$ 72.200.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-porvenir-pereira/193304482,"Porvenir, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-jardin-pereira/193402793,"La florida boston, Risaralda",$ 390.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193583062,"Cambulos, Risaralda",$ 1.634.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193484133,"Mejia robledo, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-guaduales-de-canaan-pereira/7974810,"La unidad, Risaralda",$ 2.000.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/192778627,"Combia, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193649724,"Galicia, Risaralda",$ 420.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/194004770,"La julia, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-san-fernando-pereira/193949422,"San fernando, Risaralda",$ 460.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-san-fernando-pereira/193835197,"San fernando, Risaralda",$ 330.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/192681675,"Cerritos, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193301859,"Cerritos, Risaralda",$ 1.485.355.400,ok
https://www.fincaraiz.com.co/consultorio-en-venta-en-circunvalar-alamos-pereira/193309356,"San jose sur, Risaralda",$ 245.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/194073876,"Sector plaza de bolivar, Risaralda",$ 690.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193911333,"San jose sur, Risaralda",$ 1.680.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193543902,"Cerritos, Risaralda",$ 2.500.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-el-jordan-pereira/193289625,"El Jordan, Risaralda",$ 1.900.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193829526,"Combia baja, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193921878,"Jardines del nogal, Risaralda",$ 370.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-turin-pereira/194225242,"Turin, Risaralda",$ 305.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/193800321,"Cambulos, Risaralda",$ 400.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-morelia-pereira/192720807,"Morelia, Risaralda",$ 200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/193388691,"Avenida 30 de agosto, Risaralda",$ 330.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193069578,"Cambulos, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-belmonte-a-pereira/193311937,"Belmonte a, Risaralda",$ 11.000.000.000,ok
https://www.fincaraiz.com.co/bodega-en-venta-en-pereira/192320189,"Sector plaza de bolivar, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-mercasa-pereira/193675688,"Mercasa, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192321713,"El triunfo, Risaralda",$ 500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-la-florida-pereira/193310097,"La florida, Risaralda",$ 570.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193161161,"Cerritos, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-galicia-pereira/11075070,,,error_http_404
https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia/192986233,"Centenario, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/192931956,"Cerritos, Risaralda",$ 535.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-los-alamos-pereira/193840359,"Los alamos, Risaralda",$ 3.000.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192916042,"Sector plaza de bolivar, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-la-pradera-pereira/192320477,"La pradera, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-la-florida-pereira/193414518,"La florida, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192320628,"Sector 30 de agosto, Risaralda",$ 580.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193070470,"Cerritos, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-verde-pereira/193506403,"Villa verde, Risaralda",$ 250.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-verde-pereira/193920628,"Tribunas corcega, Risaralda",$ 320.000.000,ok
https://www.fincaraiz.com.co/bodega-en-venta-en-centro-pereira/7188512,"Sector lago uribe, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-la-castellana-pereira/194013584,"Bosques de Santa Elena, Risaralda",$ 205.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193183157,,,error_http_404
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/192655943,"Tribunas corcega, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-romelia-pereira/193836212,"La romelia, Risaralda",$ 210.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193836665,"El dorado, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-primero-de-febrero-pereira/193369234,"Sector lago uribe, Risaralda",$ 100.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193658689,"Cerritos, Risaralda",$ 1.750.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-san-jose-sur-pereira/191059293,"San jose sur, Risaralda",$ 205.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193726106,"La julita, Risaralda",$ 1.650.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/194030541,"Los corales, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193923360,"Cambulos, Risaralda",$ 570.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/191466776,"La julita, Risaralda",$ 660.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193312032,"Combia  alta, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192775948,"San jose sur, Risaralda",$ 900.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-el-poblado-ii-etapa-pereira/193989253,"Barajas, Risaralda",$ 345.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/10368300,"Mejia robledo, Risaralda",$ 630.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/191455146,,Desde $ 587.325.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193658510,"Puerto caldas, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193942459,"Condina, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193285573,"Morelia, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193311867,"Combia, Risaralda",$ 1.350.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192321959,"Arabia, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/194246276,"Cerritos, Risaralda",$ 900.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/191786177,"Tribunas corcega, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193829291,"Tribunas corcega, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/194030362,"Aeropuerto, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/193334495,"Los corales, Risaralda",$ 460.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192321492,"Los alcazares, Risaralda",$ 580.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193363535,"Cerritos, Risaralda",$ 5.000.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192747786,Caldas,$ 190.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-belmonte-alto-pereira/192604672,"Belmonte alto, Risaralda",$ 470.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193295033,"El poblado ii etapa, Risaralda",$ 250.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192418114,"Cerritos, Risaralda",$ 731.227.900,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-palmas-de-belmonte-pereira/193493344,"Catalan, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/192555736,"El poblado ii etapa, Risaralda",$ 235.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/7665361,"Avenida Sur, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/193654651,"Morelia, Risaralda",$ 620.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/192264592,"Condina, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-los-alamos-pereira/193841813,"Los alamos, Risaralda",$ 660.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193911990,"Galicia, Risaralda",$ 500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pueblito-cafetero-pereira/193617029,"Pueblito Cafetero, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-galicia-pereira/193311372,"Galicia, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193311990,"Los alamos, Risaralda",$ 440.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/192386753,"Condina, Risaralda",$ 3.100.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/192864729,"San jose, Risaralda",$ 2.200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193959072,"Santa juana de las villas, Risaralda",$ 410.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193309230,"Villa rocio, Risaralda",$ 185.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193304177,"Pinares, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-mejia-robledo-pereira/192995458,"Mejia robledo, Risaralda",$ 480.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193338119,"Combia baja, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/193949131,"Los alpes, Risaralda",$ 730.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192214571,"Sector lago uribe, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/194253250,"Morelia, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-centro-pereira/193311660,"Sector plaza de bolivar, Risaralda",$ 750.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193368546,"Galicia, Risaralda",$ 1.176.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-pinares-pereira/194207225,"Pinares, Risaralda",$ 1.042.409.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193764866,"Cerritos, Risaralda",$ 2.100.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-san-fernando-pereira/193314255,"San fernando, Risaralda",$ 320.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pereira/193303861,"Obelisco de la villa, Risaralda",$ 230.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193422205,"Cambulos, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-alto-pereira/193481219,"Pinares alto, Risaralda",$ 930.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-villa-pereira/193801403,"Multifamiliar la villa, Risaralda",$ 560.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193312113,"Los angeles, Risaralda",$ 570.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/192643144,"Cambulos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192481823,"Malaga, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193282894,"Condina, Risaralda",$ 250.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193745437,"Combia, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193858275,"Cerritos, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-avenida-sur-pereira/192978912,"Condina, Risaralda",$ 2.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193302460,"Los alamos, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-gamma-pereira/194206593,"Gamma, Risaralda",$ 920.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-altagracia-pereira/193302611,"Altagracia, Risaralda",$ 79.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-maraya-pereira/192945725,"Sector 30 de agosto ii etapa, Risaralda",$ 850.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-samaria-i-etapa-pereira/194055817,"Samaria i etapa, Risaralda",$ 295.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193313925,"Cerritos, Risaralda",$ 499.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-la-florida-pereira/193301993,"La florida, Risaralda",$ 950.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193560856,"Pinares, Risaralda",$ 2.240.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/192872019,"Cerritos, Risaralda",$ 1.050.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-primero-de-febrero-pereira/193369424,"Sector lago uribe, Risaralda",$ 60.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193829509,"C. comercial la 14, terminal de transporte, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192320941,"Cambulos, Risaralda",$ 670.000.000,ok
